Artist,ArtistID,Genre,Album_Covers,Album_Ids
Bobby Darin,0EodhzA6yW1bIdD5B4tcmJ,jazz,"https://i.scdn.co/image/ab67616d00001e027f5b8d5c8b5b018a1c55dcf6,https://i.scdn.co/image/ab67616d00001e024f1b9a55952a2f820d05cb43,https://i.scdn.co/image/ab67616d00001e024e1a58eb725b0e8a73f86a82,https://i.scdn.co/image/ab67616d00001e02fa8f33d0fa4ffe4ec9a2222c,https://i.scdn.co/image/ab67616d00001e02d72c4fb996d3bdad7fa196f9,https://i.scdn.co/image/ab67616d00001e02b63d727ef221790b0bbbcdf7,https://i.scdn.co/image/ab67616d00001e028e85345dc30762fb8e86cff9,https://i.scdn.co/image/ab67616d00001e020639fed2dd3ac8f15595c0b3,https://i.scdn.co/image/ab67616d00001e026532b4ae289a97ace908306e,https://i.scdn.co/image/ab67616d00001e028d862a5364ad560c425690f6,https://i.scdn.co/image/ab67616d00001e02b3a16a3f0195f713a69ee778,https://i.scdn.co/image/ab67616d00001e02a3d13861d86da61de9a4a46a,https://i.scdn.co/image/ab67616d00001e0286a7040433f87411e7a94425,https://i.scdn.co/image/ab67616d00001e02cd2d07bad4d4f555e23d0e65,https://i.scdn.co/image/ab67616d00001e02be438481c669fbb6aab2ed54,https://i.scdn.co/image/ab67616d00001e0295bc18296e65fdce9857cefb,https://i.scdn.co/image/ab67616d00001e02706467b9d7703241a275a3ca,https://i.scdn.co/image/ab67616d00001e029cf1c612e953de505589b13c,https://i.scdn.co/image/ab67616d00001e02264921800165ccac65f6e834,https://i.scdn.co/image/ab67616d00001e02d80ffa63561ceb51eea75f40","5aHBuKmkqMiHiYhBXDR565,4Rwk1VN7RWbc1eH98Hl4Wg,1dLhbt2vZ3la49BLivR3mN,0fGm4SVty5m5F2ddkJtVpn,5ykDfb7d0DPU7i0H4AT4q9,5O7rauHdDUdmTdQ48NDjij,5JIApdsmBT6tSelTeZEsqt,09rixQxUaICguxrXJkEUSO,0vQ79moNG3XDsfSAY9VyQn,4zolBeUKpnayaj0Z7ifgaw,1kGnGklUTUhjF3dexU7iHL,1WZONRx54XUYB3VWGubvfu,3bx76rETXdTbjXTjQdrGzS,3aZN7AL0zyX2Q6pBpUvPf5,7l83u3iGdjfv1O0k8Hxii8,0rj9DUC9LtqO8tM9lHdVvR,32Ie0hgYhC1fH4kp9iU0Ts,1PMPwo7mlU5dFWUibMBBsN,6fp13oQJ053uudq2OZe4Pb,1RMZMrWj4kER8VNyqOFou0"
Antônio Carlos Jobim,3pO5VjZ4wOHCMBXOvbMISG,jazz,"https://i.scdn.co/image/ab67616d00001e0265c7efba04e49648dd681637,https://i.scdn.co/image/ab67616d00001e02da6c91630ca1da47d7c07920,https://i.scdn.co/image/ab67616d00001e02ff26889d793bd48e525fd501,https://i.scdn.co/image/ab67616d00001e022e7f852b4c876645dcb4393d,https://i.scdn.co/image/ab67616d00001e028fa5008aeaac1fa3077faab1,https://i.scdn.co/image/ab67616d00001e02ed9956b46031fa2a1e378cb3,https://i.scdn.co/image/ab67616d00001e024be7ff99453c8f38b269b134,https://i.scdn.co/image/ab67616d00001e024706220f20eba3c3c29d1227,https://i.scdn.co/image/ab67616d00001e0269863ab95d5232ba3e7f4315,https://i.scdn.co/image/ab67616d00001e02739d52d5da76ce0b5207e7d8,https://i.scdn.co/image/ab67616d00001e021fe1b497101e90e3f1ecf866,https://i.scdn.co/image/ab67616d00001e02948fe085aab87f101dda7872,https://i.scdn.co/image/ab67616d00001e02b3da23509f0b97e1db86f1c9,https://i.scdn.co/image/ab67616d00001e0292b1b145e9a0ba32ce57bad2,https://i.scdn.co/image/ab67616d00001e027058e366ad1371f7b3779fee,https://i.scdn.co/image/ab67616d00001e02ee3902df819c0bf125a24022,https://i.scdn.co/image/ab67616d00001e02dbf19f504476a6d8fcacb604,https://i.scdn.co/image/ab67616d00001e0276d9e3a7f95ebf2761a58f85,https://i.scdn.co/image/ab67616d00001e025937e0e444f90fa0e2e24d53,https://i.scdn.co/image/ab67616d00001e02148329d1c1a5b9e27dec52bb","6fDaOYnrhcIhs8tgRASm1D,7DHtMwXKlVfgzvVxlhQmNU,0Uu5IOx4kFb1lXAPYlJ4Z5,2FzKazwBm6R3G2QDPRkOXl,1TSadNaWdseGSafq12QwfP,2Uiuuspvp9HXddfDNfo0Cv,1rEBCB81kFik4qIzJ8GPWU,5BNj8O2yMre01QPt2RLeAF,2dpdPJ9hQOMnPw3ed7ozFe,6HcPoMpcfdQkX4o755A5c1,5HSXWeCmsXElhqv6Ly2VxE,4GQobx5QZq0TAjZpLgeFhA,0XQ3PmdaLTtDT1TXRZrbRk,4Psjj0vm9diuPFGJCXX3fg,1eu912MCMVBciSBOu1LAMC,4qsVhhSOdTBim3fno4z98k,2A8A15YTJJEXGUNAJRKMPW,5nngxLjDRZP4v5L4atEW5L,0cb608Vf9jMgcO5BIJhBaH,5hHeRMLYDwzyHVRewEavsD"
João Gilberto,77ZUbcdoU5KCPHNUl8bgQy,jazz,"https://i.scdn.co/image/ab67616d00001e02691cc1a2252772a47906e218,https://i.scdn.co/image/ab67616d00001e02b5ab6af05cb842e5f6fafb22,https://i.scdn.co/image/ab67616d00001e027724c2c568e7b7e2e43c33dc,https://i.scdn.co/image/ab67616d00001e02da8fa6a309199e65a81564af,https://i.scdn.co/image/ab67616d00001e02118b7ac2148e394bbb5f66fa,https://i.scdn.co/image/ab67616d00001e0231f609a50e11f7d623619ab3,https://i.scdn.co/image/ab67616d00001e02c39d4c11772b56a7fec17d1c,https://i.scdn.co/image/ab67616d00001e0298586d62ef5a135c31019a01,https://i.scdn.co/image/ab67616d00001e0279c77395e6f18319210395a9,https://i.scdn.co/image/ab67616d00001e026a3a2bdcc5de28084b8c89fa,https://i.scdn.co/image/ab67616d00001e020752d757c309f51a0e684f38,https://i.scdn.co/image/ab67616d00001e028a3ac3537317ac87dbadca29,https://i.scdn.co/image/ab67616d00001e024de59bd969c45cee259f8c27,https://i.scdn.co/image/ab67616d00001e0291232a862bb40c842b787a50,https://i.scdn.co/image/ab67616d00001e028c4f4ba1f577e03f5e1c3b3e,https://i.scdn.co/image/ab67616d00001e02da6c91630ca1da47d7c07920,https://i.scdn.co/image/ab67616d00001e02da2483de12b3812e081d4950,https://i.scdn.co/image/ab67616d00001e029dad947b3c6557d08d9ea917,https://i.scdn.co/image/ab67616d00001e0289bdabff3da769c5937186a0,https://i.scdn.co/image/ab67616d00001e0236739d8aa1ea4b83e2c386de","3Yv2jJSQ4XnI90tWTRkP2T,1W607zEwwS9MZIpfxv9kyq,1DREzWDjGAzuxMx8DBSCid,5zSEWfnIqGO06EgDl42uj4,3mFBzKN5ip7M4KsW9AXqcA,3jNNa23QZbLTDB8lc1BFNt,24icGmvXPdLXxFb0v6K7hl,6jEfRXEF2aE256LBT32nNm,5kIh3Ee6DB4Di3dGAuHm9T,0yl7FBV9Vyrdmhvqec0lHH,3KKKDVkIVqhnyMiGIwn323,55wJMUzaH35MY3zpxwxW6f,4QX1CyHQAxzVlM09rBsgkW,01T2iPztQiAOcUXEhSyXgV,4DkH6ViJI1wrzhAuf80rt6,7DHtMwXKlVfgzvVxlhQmNU,3SmkBsqGOpwybOdDV0UjP0,5fUfUsZyl6hr82hGwgCI8t,7IprOzp4rp31nyx0UHBzMs,5bJ2DWVNhYAI2PzhCJ3CzG"
Taylor Swift,06HL4z0CvFAxyc27GXpf02,pop,"https://i.scdn.co/image/ab67616d00001e029951d6662fbb99cfd5497c11,https://i.scdn.co/image/ab67616d00001e02318443aab3531a0558e79a4d,https://i.scdn.co/image/ab67616d00001e02563151cc3a0528d8228998c8,https://i.scdn.co/image/ab67616d00001e02a48964b5d9a3d6968ae3e0de,https://i.scdn.co/image/ab67616d00001e0290fd9741e1838115cd90b3b6,https://i.scdn.co/image/ab67616d00001e02566d7b70ffedb7f2ddce55f4,https://i.scdn.co/image/ab67616d00001e027035f417c37a4a9c2670aa91,https://i.scdn.co/image/ab67616d00001e0233b8541201f1ef38941024be,https://i.scdn.co/image/ab67616d00001e0225751b4b32829d6bbfe6be7f,https://i.scdn.co/image/ab67616d00001e02045514e3ed4e1767a7c3ece5,https://i.scdn.co/image/ab67616d00001e024e265291f29fd8686d3dc3b4,https://i.scdn.co/image/ab67616d00001e02c288028c2592f400dd0b9233,https://i.scdn.co/image/ab67616d00001e025fce26509342fe7c8f6dad3a,https://i.scdn.co/image/ab67616d00001e0295f754318336a07e85ec59bc,https://i.scdn.co/image/ab67616d00001e02ca0e5b2eeeedc77e6acd4cd0,https://i.scdn.co/image/ab67616d00001e02e787cffec20aa2a396a61647,https://i.scdn.co/image/ab67616d00001e0205fd6906725e3f12544c2d04,https://i.scdn.co/image/ab67616d00001e02da5d5aeeabacacc1263c0f4b,https://i.scdn.co/image/ab67616d00001e02727a2e497acecc218412dfe6,https://i.scdn.co/image/ab67616d00001e0263d77f99117b28af9f656918","4o0wVh13FT8batNO2tEar1,6kZ42qRrzov54LcAk4onW9,6x9s2ObPdpATZgrwxsk9c0,4hDok0OAJd57SGIT8xuWJH,6AORtDjduMM3bupSWzbTSG,1DT6fDJL6AWPJxe7Lq1dPb,40zKHK0aGM4PITqPy5vfQh,2Xoteh7uEpea4TohMxjtaq,5jmVg7rwRcgd6ARPAeYNSm,0PZ7lAru5FDFHuirTkWe9Z,3VaaZ7OIbGLi60NVsnueoo,1pzvBxYgT6OVwJLtHkrdQK,7v7pe5vZQPWB5zW0JrKRiw,2fenSS68JI1h4Fo296JfGr,0xS0iOtxQRoJvfcFcJA5Gv,1NAmidJlEaVgA3MpcPFYGq,1MHuZZrGT36cXLxAQ5cLP3,6DEjYFkNZh67HP7R9PSZvv,1Hrs3jLGexOvBoaPMoOQYJ,1MPAXuTVL2Ej5x0JHiSPq8"
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,pop,"https://i.scdn.co/image/ab67616d00001e02753dbc62bec07d83b9dcf624,https://i.scdn.co/image/ab67616d00001e025da9fa8f83aebf5cbe7db12a,https://i.scdn.co/image/ab67616d00001e024ab2520c2c77a1d66b9ee21d,https://i.scdn.co/image/ab67616d00001e0280880b62143e819e901d8465,https://i.scdn.co/image/ab67616d00001e02b15808aaebd02a5046cdf13f,https://i.scdn.co/image/ab67616d00001e028863bc11d2aa12b54f5aeb36,https://i.scdn.co/image/ab67616d00001e0281a3bb9348718b9703364c1c,https://i.scdn.co/image/ab67616d00001e021f6a2a40bb692936879db730,https://i.scdn.co/image/ab67616d00001e02b6505c9e982312c40f39cf21,https://i.scdn.co/image/ab67616d00001e024718e2b124f79258be7bc452,https://i.scdn.co/image/ab67616d00001e02a048415db06a5b6fa7ec4e1a,https://i.scdn.co/image/ab67616d00001e02bdb8178fbb193a382939fd93,https://i.scdn.co/image/ab67616d00001e027fcead687e99583072cc217b,https://i.scdn.co/image/ab67616d00001e028cab2b4eec5f4c5da4778c9c,https://i.scdn.co/image/ab67616d00001e02f9d69d6882604a93cdf222a9,https://i.scdn.co/image/ab67616d00001e02b06645ac5eaf2249c4f5fac7,https://i.scdn.co/image/ab67616d00001e02acfa30215ee6ab1f00ed1b60,https://i.scdn.co/image/ab67616d00001e02ea2cf218d061be959dc51967,https://i.scdn.co/image/ab67616d00001e02e4860d5331509e2c9ee4de10,https://i.scdn.co/image/ab67616d00001e020cc6c8a864d2d16a2bc507d4","2JPcP8HUk2vm7Q8eDJlj0a,1bupWi00723vxZoS7MX9NU,2nLOHgzXzwFEpl62zAgCEC,6YlDIxqEjvY63ffH6AwCjd,5OrhhWHH015Al0f85fzFIC,4yP0hdKOZPNshxUOjY0cZj,03NCvBIGqzLPhLoi4pDb3L,4qZBW3f2Q8y0k1A84d4iAO,3iv1Dt4wzwNecgtK5rc0n1,2ODvWsOgouMbaA5xf0RkJe,4AdZV63ycxFLF6Hcol0QnB,36yJ6fcaSCVsK1tybnNizj,0P3oVJBFOv3TDXlYRhGL7s,7itCnIV6547QPjB5pnRY6y,7q6thErM1TVz3wu46kynOe,6wRev1uYL0JsMsWqktJuVi,0a6nvQQ7hqmFbqAZVUanDW,522VpsDblCDf3rMSnDU4tZ,3hhDpPtCFuQbppwYgsVhMO,2FgMWuwMeTgJArP2RF3upF"
Drake,3TVXtAsR1Inumwj472S9r4,pop,"https://i.scdn.co/image/ab67616d00001e02cd945b4e3de57edd28481a3f,https://i.scdn.co/image/ab67616d00001e027529f737f9811a49f4e04baa,https://i.scdn.co/image/ab67616d00001e02bba7cfaf7c59ff0898acba1f,https://i.scdn.co/image/ab67616d00001e02065ff473889ad0080b17aded,https://i.scdn.co/image/ab67616d00001e029c1e02d4becb7c5bbca01e2a,https://i.scdn.co/image/ab67616d00001e021f853c4891e0bc6210b88909,https://i.scdn.co/image/ab67616d00001e0297639c703b41454a3242a0f7,https://i.scdn.co/image/ab67616d00001e02f907de96b9a4fbc04accc0d5,https://i.scdn.co/image/ab67616d00001e02c185e37be2a06b5c6f2dc704,https://i.scdn.co/image/ab67616d00001e024f0fd9dad63977146e685700,https://i.scdn.co/image/ab67616d00001e02b5e29a4897d7cce79673910a,https://i.scdn.co/image/ab67616d00001e029416ed64daf84936d89e671c,https://i.scdn.co/image/ab67616d00001e0272d0af2341359a90710c1fdc,https://i.scdn.co/image/ab67616d00001e026acaae5585628cc2a97f053f,https://i.scdn.co/image/ab67616d00001e02d6adfbd3f091d6f2b9af6507,https://i.scdn.co/image/ab67616d00001e022090f4f6cc406e6d3c306733,https://i.scdn.co/image/ab67616d00001e02999336f9d65444ba75ca9927,https://i.scdn.co/image/ab67616d00001e02adfb5909ec66db5fbb4d06c8,https://i.scdn.co/image/ab67616d00001e02a4dfa7122ec07fe3a1af22e7,https://i.scdn.co/image/ab67616d00001e0229a5a1e4ec58418627105424","3SpBlxme9WbeQdI9kx7KAV,6sp02aeyiwfX35xRqwNiPv,6OQ9gBfg5EXeNAEwGSs6jK,45c1tgTktunRMmfh3WVh8U,7dqpveMVcWgbzqYrOdkFTD,6CY70qRxPutN3VKfYhNREa,2podUJIFG8hLfFz7Kqe8yJ,1ATL5GLyefJaxhQzSPVrLX,42wvKYHFezpmDuAP43558f,1lXY618HWkwYKJWBRYR4MK,4dvkEfxroInqojJWP06R2V,40GMAhriYJRO1rsY4YdrZb,2yIwhsIWGRQzGQdn1czSK0,15QCBYjP6HwHvsff100UBx,1ozpmkWcCHwsQ4QTnxOOdT,0ptlfJfwGTy0Yvrk14JK1I,5bqZfS9HUBTtxW0UiG05qC,2ZUFSbIkmFkGag000RWOpA,5mz0mJxb80gqJIcRf9LGHJ,766Pi8jEi9JZRvi4y9KRdP"
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,pop,"https://i.scdn.co/image/ab67616d00001e024c767857a41ec9da231adb6a,https://i.scdn.co/image/ab67616d00001e025affd5fe63789aa016cfbbf1,https://i.scdn.co/image/ab67616d00001e024df3245f26298a1579ecc321,https://i.scdn.co/image/ab67616d00001e028089c1efbeea92b6459ebc57,https://i.scdn.co/image/ab67616d00001e02890b286b96f4cf71370fde90,https://i.scdn.co/image/ab67616d00001e0282b243023b937fd579a35533,https://i.scdn.co/image/ab67616d00001e0226e684ac28ebce7cbbfe3893,https://i.scdn.co/image/ab67616d00001e0205d15f02b484a462368cce63,https://i.scdn.co/image/ab67616d00001e0232b3b8c78739bdf6dd222ebb,https://i.scdn.co/image/ab67616d00001e02c42f6b7b41537a5fae06840a,https://i.scdn.co/image/ab67616d00001e026f3aedcd42f31b1f02f627f4,https://i.scdn.co/image/ab67616d00001e0247315d2919e6e8173ac5ca4a,https://i.scdn.co/image/ab67616d00001e028ec07ac0f30ad82f93cff1f3,https://i.scdn.co/image/ab67616d00001e02d948a70dd076a2a2a10a795b,https://i.scdn.co/image/ab67616d00001e02c13cde90ff980cf220acbad8,https://i.scdn.co/image/ab67616d00001e02908280d9807127e185b71d56,https://i.scdn.co/image/ab67616d00001e02c2b2c7027e9feb4168fadc2f,https://i.scdn.co/image/ab67616d00001e02073918f7348ca862fba2d465,https://i.scdn.co/image/ab67616d00001e021315b27655801b63f766b4b4,https://i.scdn.co/image/ab67616d00001e022fe8626be2bb1ce2a64f15e7","4XLPYMERZZaBzkJg0mkdvO,4Cd0DK1kxWcT9N5cF8W6iY,1nAQbHeOWTfQzbOoFrvndW,4yBOVyQv3IdSptKDx4wL1d,3xcNRROgwXUvhR9NVrvAR4,1MmVkhiwTH0BkNOU3nw5d3,3n5Coa56i6foIGITrYGX7o,3wOMqxNHgkga91RBC7BaZU,7dHwC2E4J9ude0GoPhp4SI,54tInqO543zy0Y5F2VsUQI,3KdDCDDhxG9FCMoBt54N8U,18yAP4zwFlTwep9rQZChVa,7iZr3eEA8Egk0LmMqeKmhK,7N3SiwnBMR1C8hcA4W1GtH,4IgGGe65lFepqkOZCZguSC,1OnzqJTL9bwe4kvaLxRYxt,1fLsrYs2DYOwx6HxSTqHj8,2bztR3sQyvs9HxlraqZMRD,6NQXnBKeDrpQGWPQsgIiwA,6tbqaksokxFTzGKWdy68Am"
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,pop,"https://i.scdn.co/image/ab67616d00001e020cad1d28e91209690bdfb907,https://i.scdn.co/image/ab67616d00001e022dd4230bdcdfbc87c1ebc8b7,https://i.scdn.co/image/ab67616d00001e02a01fed49fe3a84a9919cef29,https://i.scdn.co/image/ab67616d00001e029f05db24a0ce9b5d02b87408,https://i.scdn.co/image/ab67616d00001e02e6f407c7f3a0ec98845e4431,https://i.scdn.co/image/ab67616d00001e026036cfd2a718036fc523855f,https://i.scdn.co/image/ab67616d00001e027fe4a82a08c4f0decbeddbc6,https://i.scdn.co/image/ab67616d00001e02bc805943adb4adde1555b130,https://i.scdn.co/image/ab67616d00001e02f46b9d202509a8f7384b90de,https://i.scdn.co/image/ab67616d00001e0258ae8fddecbd2630005409c9,https://i.scdn.co/image/ab67616d00001e02aac2a4189ed89b369c539df6,https://i.scdn.co/image/ab67616d00001e0286b35d0bfa6bbceed7541a3d,https://i.scdn.co/image/ab67616d00001e02892e9f9e3ad986310334a3d7,https://i.scdn.co/image/ab67616d00001e0247a09610fbdadcba48b8fa9e,https://i.scdn.co/image/ab67616d00001e026c20c4638a558132ba95bc39,https://i.scdn.co/image/ab67616d00001e02f1d02a6cec967f8b6b78f76e,https://i.scdn.co/image/ab67616d00001e02c8b3234ca56b40e5be87e35d,https://i.scdn.co/image/ab67616d00001e0209a72c3863c3f55d4a27445e,https://i.scdn.co/image/ab67616d00001e0249130b16d4190db1d6822e59,https://i.scdn.co/image/ab67616d00001e02d6f09cd018abf29bde1785f5","3uPnO1aZBwMgWK1DI5zve9,5v2lj0w9VJIbjcUUKYLvlo,6mzpIm84OXCBxw6Tuhp1OA,7DjqzdD8MYtzgiJDGHltsp,5dGWwsZ9iB2Xc3UKR0gif2,0w1dwXfG5z6Xjjgj524JkD,63iWSELt9V1kV6RSMxN7Ii,3jJ5HhbOC2KB5fOZ2RgJTo,6Fr2rQkZ383FcMqFyT7yPr,1rknZw4cyL9NInAqSwc8AA,7Cz0XcQzoxUi7L7sfgXLml,0PZY8Rxtm8ujGlGIQISqRL,4yz9rO7Q1UC2rK5eLOxmS7,1RMfz6rbIyrQYChfcCoiJ4,70f70xLCpH7wHaVvB2oZT9,5cxMa6oLINJzmZ8lF7wWQN,1ewP1pI4qMOpd5GJCSzSFM,67yocJ5ii5veHPFAayupUM,0wZJCeyfJ0LVrrtH4CwQYw,3cr4Xgz8nnfp7iYbVqwzzH"
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,pop,"https://i.scdn.co/image/ab67616d00001e029508fb7ca2eedc0d98b9139f,https://i.scdn.co/image/ab67616d00001e02bd7d44c44f68e8b77bfe100e,https://i.scdn.co/image/ab67616d00001e025ef878a782c987d38d82b605,https://i.scdn.co/image/ab67616d00001e026484dfce3cc12e68d8aa2e55,https://i.scdn.co/image/ab67616d00001e02d0f561d8bb164349dccbfde4,https://i.scdn.co/image/ab67616d00001e0256ac7b86e090f307e218e9c8,https://i.scdn.co/image/ab67616d00001e02c3af0c2355c24ed7023cd394,https://i.scdn.co/image/ab67616d00001e028e1fa66c1a8f12076378cfb3,https://i.scdn.co/image/ab67616d00001e0279826f235cf8bc00256db3a6,https://i.scdn.co/image/ab67616d00001e0206c6b13f577db624e75bde2b,https://i.scdn.co/image/ab67616d00001e022e651648db439a9b5995e065,https://i.scdn.co/image/ab67616d00001e02b842fde1e6ec2fba47506811,https://i.scdn.co/image/ab67616d00001e02628d506d5bddb09099db242c,https://i.scdn.co/image/ab67616d00001e02c80df9fb1b8755271cec9785,https://i.scdn.co/image/ab67616d00001e02d34a7101c9bf9f543dde128b,https://i.scdn.co/image/ab67616d00001e0212fce31bb808ddfdf9c9ce4f,https://i.scdn.co/image/ab67616d00001e0233342c57a9b2c4e04c97b3f5,https://i.scdn.co/image/ab67616d00001e024a6994bb7b7ae1260c522e85,https://i.scdn.co/image/ab67616d00001e022786e8f27167af2e6a7f73ac,https://i.scdn.co/image/ab67616d00001e029e730d8fbd256885242f1e96","74vajFwEwXJ61OW1DKSPEa,3WSg3hc6uZ7AYZBvtsg2GU,3euz4vS7ezKGnNSwgyvKcd,3BSzygCIET0gzTTIs7iB3y,5UACk85y1hNRSUtY0ss8pb,2fYhqwDWXjbpjaIJPEfKFw,3tx8gQqWbGwqIGZHqDNrGe,5KOu62BJwwCJTfyyAaEbZk,6sUzNE1SPNLBXBCZs3PIAO,2A1KyqHu1DmLtjXpIMNoQq,5X7x18kW3mVIvnuNeedM6b,1TVt7uWfV3vLiU8bEmBEWL,3pdKKSqqLVIKmRTGw0x2N7,3XBmc6isA4z9BgIO42H2Km,0ku0TzH0npL8HjnnBSz90h,008gkJbe7n4eG8cifJOyKY,1QRP5lutJodPixU2EWfnD7,2LFT0OnfZzsvjcU7bNMM7W,73mU4gsuOLOppKZanTCC24,6dYDqMHA4COCFC0TfCiUCj"
Future,1RyvyyTE3xzB2ZywiAwp0i,pop,"https://i.scdn.co/image/ab67616d00001e028efe5b8d9a3544b98aa6a85e,https://i.scdn.co/image/ab67616d00001e0257928e0363878a71692e6a1f,https://i.scdn.co/image/ab67616d00001e0219be1f7ca66fa5f2a70ab802,https://i.scdn.co/image/ab67616d00001e029e3502f1aa68ba377f5032c8,https://i.scdn.co/image/ab67616d00001e02935d8d5369bc55e74a39303e,https://i.scdn.co/image/ab67616d00001e02a40a5fd6c07a612e9930045b,https://i.scdn.co/image/ab67616d00001e025cd6070603a9f2e5dcb01d0c,https://i.scdn.co/image/ab67616d00001e02bd2983247446da211b36bc9d,https://i.scdn.co/image/ab67616d00001e02e111437ad4fd3f50c8461ec5,https://i.scdn.co/image/ab67616d00001e02da4aa4a30874bf6af4af511b,https://i.scdn.co/image/ab67616d00001e02644c510e8d4c02ae69028297,https://i.scdn.co/image/ab67616d00001e02510bc4c21fe25e26a4ac526e,https://i.scdn.co/image/ab67616d00001e02c64062196630be5cee367ee8,https://i.scdn.co/image/ab67616d00001e0205ebf82a98e433c67c5b3f91,https://i.scdn.co/image/ab67616d00001e02553162a7641ebb0aac36a90a,https://i.scdn.co/image/ab67616d00001e021bfeb9d8a84bcd75650b767b,https://i.scdn.co/image/ab67616d00001e025998097d9467eccb3e99b8c1,https://i.scdn.co/image/ab67616d00001e02968822b495da180d0792a437,https://i.scdn.co/image/ab67616d00001e02356884f85665ebdd79223fdf,https://i.scdn.co/image/ab67616d00001e028eb0280d561e9b964a3e74ca","3aITAVBURujVe8fhI2seeR,48xpWR8K6CGpy3ETAym3pt,27fzM2E0lgovCD7PCq6eh4,6HcU64bPPXTHIbWmGblIkT,4bNPOFOzxGhF5jhfIK6lit,4V6ur2bnlbPUvpjkTHTnMW,65hRa80KDworqyE8242rLN,4SiRpStqaM5Xmd3nuGFM6R,3LpIwZdzFwc10psLingT8x,3ta7Nm07uIxMPVEiqpkLEN,6P9PZjWXoCRF5b66BafPKY,1uCLzanq1xy3eX2zyM4Sr0,6Ew52HWkgfbth9ihRAq2Xd,0KyO7XcPyKdqrbN08h8avh,0C0Vs4XobImmqpr6kIasde,0US0Bhn0oOLwVqXVnz0HDb,187UNqZ7MX3neMYkkevmdm,1P8NvRvykmDrKyfglMerMv,4YtTX4GPvBvewbJvBfXCS2,7K6OykPbezfgKgBufihn6X"
Lil Wayne,55Aa2cqylxrFIXC767Z865,pop,"https://i.scdn.co/image/ab67616d00001e02300af6c15e091795c7997d86,https://i.scdn.co/image/ab67616d00001e0298d1486777ffe90167ebc5b4,https://i.scdn.co/image/ab67616d00001e02896e6a0a7eb6b58fe0213821,https://i.scdn.co/image/ab67616d00001e0290aeb48f01addf3740990b13,https://i.scdn.co/image/ab67616d00001e026032fe882b678dc35547b3d2,https://i.scdn.co/image/ab67616d00001e020ecc76569dda9830ac05be7e,https://i.scdn.co/image/ab67616d00001e029f6fe42777cc1287ee4c06b2,https://i.scdn.co/image/ab67616d00001e020759bcd56459d7307fdc18b7,https://i.scdn.co/image/ab67616d00001e021fceb0586044165d23cb0197,https://i.scdn.co/image/ab67616d00001e02ad0d9cb774cd99e2ca93feb3,https://i.scdn.co/image/ab67616d00001e02a361da795cec14d5ce1ab35a,https://i.scdn.co/image/ab67616d00001e02d11a372d37505b076727527e,https://i.scdn.co/image/ab67616d00001e022cfcc913c36f0e1776f4bb65,https://i.scdn.co/image/ab67616d00001e02a53c80feaa33e31dfebe726e,https://i.scdn.co/image/ab67616d00001e02553162a7641ebb0aac36a90a,https://i.scdn.co/image/ab67616d00001e0285c68ecd002764dbbac5c072,https://i.scdn.co/image/ab67616d00001e02b1ce5dfb05567297f910ae20,https://i.scdn.co/image/ab67616d00001e02c733772b41e459e4e23ae78a,https://i.scdn.co/image/ab67616d00001e029d311bdab7178d5d27762f00,https://i.scdn.co/image/ab67616d00001e02ae04b4df28823ff082af0d83","6MVsBi4m5eAzfjb6C3JKwp,2gDny6NDG26azxuTbtNxgq,0iLwBFpz1tKcVM6TQx08BM,4ljsev5vUnwB2BUFAMvwwy,5Eei4xybi1xubtc9EmgLJU,15rah8uTv13tEhScI9Nv8z,49zB39sak50ghwZMwHQqQ0,6s3WPsPnRAGtA0QWXL4Ews,2x657XotA7LCsPElXmXX4W,4H5jqE52zmsnh5HKwXu1L9,5YsSXiWHgY0EhB53CJVYjQ,4hxmBjxENo2VDMShZRp3fW,50yFYgKdwJANZ5O9MIbMkg,6qrB9tynVe44xf9YlrAbLz,0C0Vs4XobImmqpr6kIasde,6FZ0Q7sIo4itjsjn4WYw2C,2wVTLpA19kpk5qmkTASir0,09NebtP8OFuCxU7NuZCk1U,5wYgsQRpjIoYHGdGvpbsBf,1MROip7w49w3Rlokn2gmXJ"
