Artist,ArtistID,Genre,Album_Covers,Album_Ids
The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,rock,"https://i.scdn.co/image/ab67616d00001e02f532cebafa84754078322a21,https://i.scdn.co/image/ab67616d00001e026383f3d57f21108771c05323,https://i.scdn.co/image/ab67616d00001e02cd34380a48c22de3d0e475de,https://i.scdn.co/image/ab67616d00001e024241433fb84b10663492c0e3","3K8XmeN3jQvl6reRJcfakL,0cGGGHvqwMD2J7bNz8TG3s,2zbTrm2pIAErzFSopinkbN,6NWYmlHxAME5KXtxrTlUxW"
Nirvana,6olE6TJLqED3rqDCT0FyPh,rock,"https://i.scdn.co/image/ab67616d00001e028ae2c8a304cfb62d0e029fb5,https://i.scdn.co/image/ab67616d00001e02b74f766214d58b11d076c447,https://i.scdn.co/image/ab67616d00001e020f4a6f69950d2469e896226f,https://i.scdn.co/image/ab67616d00001e0240c5b0a60c587bd0cee5ee0c,https://i.scdn.co/image/ab67616d00001e0256072fea6785a3ad2d24237c,https://i.scdn.co/image/ab67616d00001e023adeb53f00664f7d0623768f,https://i.scdn.co/image/ab67616d00001e0236c5417732e53e23cb219246,https://i.scdn.co/image/ab67616d00001e02c4f52ef8782f0e8ede4c1aaf,https://i.scdn.co/image/ab67616d00001e02e1f5fcef5fb5f70aa0a717fc,https://i.scdn.co/image/ab67616d00001e02d27b5404a8aa5b94856e24cc,https://i.scdn.co/image/ab67616d00001e02e175a19e530c898d167d39bf,https://i.scdn.co/image/ab67616d00001e0297507fd22fb690cb9085a864","1tsNAUQqofHrnlezRK8D5R,4Sdfp3NL90GZoYYwLmhk0H,5A7qhg1w3J1GVoPPTChYCF,01Z1nufhjxJVXVDuMRmNEM,5zBPRXCAc801vyHWoRurNZ,26paS1Rzj1L0d3Zr1WBTIj,1To7kv722A8SpZF789MZy7,7wOOA7l306K8HfBKfPoafr,6ICrBzsbHVluGHP8wGK4Y3,6yaiubHHJy8N8QcHy3julo,2guirTSEqLizK7j9i1MTTZ,1KVGLuPtrMrLlyy4Je6df7"
Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,rock,"https://i.scdn.co/image/ab67616d00001e0258406b3f1ac3ceaff7a64fef,https://i.scdn.co/image/ab67616d00001e0296136a2ab5696812e9b26723,https://i.scdn.co/image/ab67616d00001e0209fd83d32aee93dceba78517,https://i.scdn.co/image/ab67616d00001e02fdbcee40748537ff80a7af70,https://i.scdn.co/image/ab67616d00001e02a9249ebb15ca7a5b75f16a90,https://i.scdn.co/image/ab67616d00001e0284b9d450917fbae37b2e3d91,https://i.scdn.co/image/ab67616d00001e02e7957730bc48a85ee53657fd,https://i.scdn.co/image/ab67616d00001e0279ac84696fa8624e97684d27,https://i.scdn.co/image/ab67616d00001e02ef0aaa5b8cd65ec81d22b3d9,https://i.scdn.co/image/ab67616d00001e02d95ea73fb482cde5129fe739,https://i.scdn.co/image/ab67616d00001e0229e7d4966ce2ec927224b730","43otFXrY0bgaq5fB3GrZj6,5wZtSIvijWCMc1vlPFqAyB,7xl50xr9NDkd3i2kBbzsNZ,1jWKVgnHX8nwR551hQNx5K,0fLhefnjlIV3pGNF9Wo8CD,74cQBDmkkzRBntR064f0SD,1DCI2yWmV4UI7Aga71yx9B,1oOkcBu5bgkUzZTvKD1m8z,3rHJQrfEcBeSaLPuLwKR6F,10Oqhoq2akSJnurJOPk8xT,5QxFTj8ar3blXVyVEo2rxD"
AC/DC,711MCceyCBcFnzjGY4Q7Un,rock,"https://i.scdn.co/image/ab67616d00001e0204db0e3bcd166c1d6cfd81f9,https://i.scdn.co/image/ab67616d00001e02f5ea32b7c7b4ee3a4583d5df,https://i.scdn.co/image/ab67616d00001e020a80b890ab011362fd7aa73b,https://i.scdn.co/image/ab67616d00001e02107d182a8d39586f8f3f23a0,https://i.scdn.co/image/ab67616d00001e026376f65001ec44cb380e12c1,https://i.scdn.co/image/ab67616d00001e02dd72be577ed91add8f268f5e,https://i.scdn.co/image/ab67616d00001e02c5a5b4be2acc36cddc42fb8f,https://i.scdn.co/image/ab67616d00001e028399047ff71200928f5b6508,https://i.scdn.co/image/ab67616d00001e027d29629468b9a39131b6d718,https://i.scdn.co/image/ab67616d00001e02febe8d3decc4565315adff23,https://i.scdn.co/image/ab67616d00001e028c956231b82b953273c78001,https://i.scdn.co/image/ab67616d00001e029a0c5b4e72a4aaf8912fa3f7,https://i.scdn.co/image/ab67616d00001e020d025344564dfda2e57f9ffd,https://i.scdn.co/image/ab67616d00001e020b51f8d91f3a21e8426361ae,https://i.scdn.co/image/ab67616d00001e0251c02a77d09dfcd53c8676d0,https://i.scdn.co/image/ab67616d00001e0283493eb8edb7ffc099986d1a,https://i.scdn.co/image/ab67616d00001e023bf8d1987a42dd781a8039de,https://i.scdn.co/image/ab67616d00001e0205a19220d37bc871db939b64,https://i.scdn.co/image/ab67616d00001e0268b03027356fb05501948f62","3bTNxJYk2bwdWBMtrjBxb0,6OwvO40ahugJE5PH4TjqTg,4H6JMsvxmh0U7VBYiWiyLa,7qVfz4UGONwEd5nQjj0ESN,5JPVHEB67TREre4Q8JOfCQ,1zXYNAA57WJ33GgZJHchhX,1dmBXO2zmCbsf8qAicqbs0,4vu7F6h90Br1ZtYYaqfITy,5jfgUmvXCar7Qf5lidVkqI,07EFoHHspqSwsmkbnWaB4A,0rOXa1wPbBrCNl6knMyDBW,0ZD2tIjWo9fwzPndZ04wDY,7DUvURQ0wfA1kgG8j99frR,6mUdeDZCsExyJLMdAfDuwh,10v912xgTZbjAtYfyKWJCS,38MklVAM0DEnMCLucNckDD,4iMaHsHqTg3rwOtRa5wEbm,3JwFNl80WWeXPiKEjIFbqa,76mvVgXOde87B9aOzLXCOI"
Led Zeppelin,36QJpDe2go2KgaRleHCDTp,rock,"https://i.scdn.co/image/ab67616d00001e02ce69f6900fa18dd689d2d45b,https://i.scdn.co/image/ab67616d00001e0254bea3780cb998f903356012,https://i.scdn.co/image/ab67616d00001e0222f1b6c28ce5735646b2e569,https://i.scdn.co/image/ab67616d00001e027befecf74a075298cc93766c,https://i.scdn.co/image/ab67616d00001e02471f26b2813a74764efc6a7d,https://i.scdn.co/image/ab67616d00001e0203e31c6840aa343b73bbfe84,https://i.scdn.co/image/ab67616d00001e0215aa25b0b3b972a7be623605,https://i.scdn.co/image/ab67616d00001e021ac4670157a26949de3ba875,https://i.scdn.co/image/ab67616d00001e0227f6c518a8e36d45b5e7d95e,https://i.scdn.co/image/ab67616d00001e025273ac7ada6725bc36a2bcd0,https://i.scdn.co/image/ab67616d00001e021aa47e71c4edfeaddb65cd54,https://i.scdn.co/image/ab67616d00001e024509204d0860cc0cc67e83dc,https://i.scdn.co/image/ab67616d00001e0290a50cfe99a4c19ff3cbfbdb","6VH2op0GKIl3WNTbZmmcmI,0kTe1sQd9yhDsdG2Zth7X6,4wExFfncaUIqSgoxnqa3Eh,3otvl9PN3kOgk5uwAh1CBL,2nX6swTcEGD5LKFbY2btvY,228mANuRrV20jS5DCA0eER,1W5CtQ7Ng0kP3lXyz7PIT2,0ui4S0TZghkf1d1Wz0oWpk,3uhD8hNpb0m3iIZ18RHH5u,4Q7cPyiP8cMIlUEHAqeYfd,0GqpoHJREPp0iuXK3HzrHk,5EyIDBAqhnlkAHqvPRwdbX,6P5QHz4XtxOmS5EuiGIPut"
OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,rock,"https://i.scdn.co/image/ab67616d00001e024a8484e53a2e26ab85226168,https://i.scdn.co/image/ab67616d00001e026b23f857562d084b78293b4e,https://i.scdn.co/image/ab67616d00001e02e80e7dbce3996a1ae5967751,https://i.scdn.co/image/ab67616d00001e021c476056f17443c2718a6118,https://i.scdn.co/image/ab67616d00001e0234ef81d1ff3b4682a4e97f70","6wxPYC9LuoJCtKtFw4UDgf,3sABlBpkGohgVYOVN23q8m,2bbhW5ifCwOYM8DMkqoYBF,3LjYBwe8jax68mwd3iL4uo,2KSpGeDoNjqCKg6HL8LAyI"
Travis Barker,4exLIFE8sISLr28sqG1qNX,rock,"https://i.scdn.co/image/ab67616d00001e0228f984a071dd9f074d3e22ed,https://i.scdn.co/image/ab67616d00001e0225f58036a36b6f45ef53b90e,https://i.scdn.co/image/ab67616d00001e027b8567e14d15d4e58c0e4b2e,https://i.scdn.co/image/ab67616d00001e029dbe5b6de9bdd629a60c228b","2NHwRObEyab5p4DA6tScNY,3Y64kUPdUy17zHslmhYniR,47dB9HchmU1kBIi8J5OyeU,6oaM5kGTYUQAUozVrDR4fq"
Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,rock,"https://i.scdn.co/image/ab67616d00001e02dd262f81c80e5d2e684f868f,https://i.scdn.co/image/ab67616d00001e02cdc57c5785191bbc842b7386,https://i.scdn.co/image/ab67616d00001e027871c88338e3a6c2f99b9cd0,https://i.scdn.co/image/ab67616d00001e02c82e36a713c5c1ae60762b59,https://i.scdn.co/image/ab67616d00001e0274b8d1f671e22f3bb166ded3,https://i.scdn.co/image/ab67616d00001e02d81c87cd4fa07351a5d14a71,https://i.scdn.co/image/ab67616d00001e021946747b8692919f98918ec4,https://i.scdn.co/image/ab67616d00001e021b80975335dfc9cd2d9fccf4,https://i.scdn.co/image/ab67616d00001e02800f95060baebdd6aea0f4b9,https://i.scdn.co/image/ab67616d00001e02814cbc4746358a25c84c62e7,https://i.scdn.co/image/ab67616d00001e02e5e5f24cf490dfc7041eafc3,https://i.scdn.co/image/ab67616d00001e02201ea6ceff25ec117e15bb17,https://i.scdn.co/image/ab67616d00001e0222d5199692d318c28d6c7d9b,https://i.scdn.co/image/ab67616d00001e021d4675d5a0345bb93686e4b6,https://i.scdn.co/image/ab67616d00001e028a6dbac0b74bd2484189ea5f,https://i.scdn.co/image/ab67616d00001e02d1731f2c0e1c2c8957f35c76,https://i.scdn.co/image/ab67616d00001e02c709d60c4fa67bb4f28a1a59,https://i.scdn.co/image/ab67616d00001e02db9c8abe838bbfb28ed5cc06","0Zck2cwH8sMBTRoqIODlmu,1dBlgy5UFC8vfLcASVtdg3,4zziqp3wOBkfWmxwlILVBZ,58UpluZ9XMHS7xSyX8E6D2,1Cd4dgqPV6aG4cuYVpJR6L,4HPnwQJAEvTY910q4RNeOu,1Vw2uoVkLAJFVViJ1QyK1D,7nZUqUuVGjxoTRq8HcdrNv,2fRxSC6FtiAkhEDVZr2seH,3R3x4zIabsvpD3yxqLaUpc,50bajZpetfL5T0iRCOR74J,2Vf4bohoWVk1YlPR2uNOFd,5sztejERqpktXEdemlUvU5,1HmCO8VK98AU6EXPOjGYyI,3IILMjMMnoN2sKzgesX8KV,7GiLfxL1su3MSqz7pmKMZi,57nvMIu4PQLLXRbmKESigL,77ErLrVvYETIlQJHAwhfIH"
AJR,6s22t5Y3prQHyaHWUN1R1C,rock,"https://i.scdn.co/image/ab67616d00001e02fc9511f26808c1eee73b414d,https://i.scdn.co/image/ab67616d00001e021f67c8331e6503e9233099de,https://i.scdn.co/image/ab67616d00001e026227bea855e8e32fe0c4e81f,https://i.scdn.co/image/ab67616d00001e027b59a2751fc83d95df3602c6,https://i.scdn.co/image/ab67616d00001e0295eec6ae5296cef982817889","1y2AzG31F4CuCKQ1rpIzaI,02tIakRsIFGW8sO4pBtJgj,2LyLlHg03okxUU3UVrKtSC,7yXF3ARUh4rOs9p0DT0VVf,68ZGCwTDtJGbC3E3gL6d48"
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,rock,"https://i.scdn.co/image/ab67616d00001e0235cb087b62fa3e6f0b2afb61,https://i.scdn.co/image/ab67616d00001e026fbf4bb780a9cbc34b3f35da,https://i.scdn.co/image/ab67616d00001e02e059074baf87ec49b883e127,https://i.scdn.co/image/ab67616d00001e0217f77fab7e8f18d5f9fee4a1,https://i.scdn.co/image/ab67616d00001e029d1492604675860f95fdc0fa,https://i.scdn.co/image/ab67616d00001e02cab7ae4868e9f9ce6bdfdf43,https://i.scdn.co/image/ab67616d00001e022e55bc288d7e0888027e22b7","1SIpLwZu1R69coxKMH06kw,2wPnKggTK3QhYAKL7Q0vvr,7N29psReKsIR8HOltPJqYS,0FZK97MXMm5mUQ8mtudjuK,6W6pGKjcVJVwbGHy2YRoeO,3DuiGV3J09SUhvp8gqNx8h,3VSl97ITIbXoFQvx2DQ605"
Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,rock,"https://i.scdn.co/image/ab67616d00001e0288883701231713b18429f80b,https://i.scdn.co/image/ab67616d00001e0272b478dedd009d6b8d6e7971,https://i.scdn.co/image/ab67616d00001e02e7dd69ac32cf313fde62cbad,https://i.scdn.co/image/ab67616d00001e02fb1cb900d28642e668d77b12,https://i.scdn.co/image/ab67616d00001e027e08d3cd013c388e03c52ade,https://i.scdn.co/image/ab67616d00001e025f1590fb5d2f9e1bed8bb2e8","2VuZJsJBPLwg9BeQFQle8G,4zpN41aGAYPWX3dzE19rH7,0nW0w37lrQ87k7PLZvC4qJ,4EK8gtQfdVsmDTji7gBFlz,15KUSccm6GCtiAyFeGLaTx,0WizSRN8LuMWhliou9PFlg"
Eagles,0ECwFtbIWEVNwjlrfc6xoL,rock,"https://i.scdn.co/image/ab67616d00001e0299524b1d45767cb9216ab29f,https://i.scdn.co/image/ab67616d00001e0207684515a48f9a8d5db23451,https://i.scdn.co/image/ab67616d00001e0296d28597a5ae44ab66552183,https://i.scdn.co/image/ab67616d00001e020d9a30b55722073f883562b6,https://i.scdn.co/image/ab67616d00001e026f87de026f2c70bae5ef11cc,https://i.scdn.co/image/ab67616d00001e024637341b9f507521afa9a778,https://i.scdn.co/image/ab67616d00001e025d0a8e54aba5181c79593b94,https://i.scdn.co/image/ab67616d00001e02a7606c60725b45b636458d7c,https://i.scdn.co/image/ab67616d00001e022d73b1bb77cee09f0278be04,https://i.scdn.co/image/ab67616d00001e02c13acd642ba9f6f5f127aa1b","4N9EiC0CRRh8CQMBepM3p7,2cWtnFvM7BmyQG1ojQDcCT,2Tz88LCwtg5sli8x2YjJyF,04ZCu8OHFUgbf9Ko0bOSZ2,1sW1HxI9VppbiXqgFQHVCP,2widuo17g5CEC66IbzveRu,0F77QekrNe8vVAjU2sepja,2iCHyD9XHtA3vJFJIuXzqu,09WBxbis5Sixt01FVMs8UM,51B7LbLWgYLKBVSpkan8Z7"
The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,rock,"https://i.scdn.co/image/ab67616d00001e02cb208923fe4cc0e7d67000d9,https://i.scdn.co/image/ab67616d00001e02e454edcacfa7bc87a4d114ef,https://i.scdn.co/image/ab67616d00001e020202d6f3ac7b95e578539915,https://i.scdn.co/image/ab67616d00001e02626ce6035cea9ff52727e1bc,https://i.scdn.co/image/ab67616d00001e02f216c9a17b87ef2229c3e36d,https://i.scdn.co/image/ab67616d00001e02e83a35844028e871fc9c9797,https://i.scdn.co/image/ab67616d00001e023ceb3ea84c7fdac14bfac35a,https://i.scdn.co/image/ab67616d00001e028e6b0c9504a52406e0f78f81,https://i.scdn.co/image/ab67616d00001e028a21eee13a899dd3dc63914e,https://i.scdn.co/image/ab67616d00001e02a7afce056f527eba678349a5,https://i.scdn.co/image/ab67616d00001e024feab186503c543f60e9e242,https://i.scdn.co/image/ab67616d00001e02212998ca4cecb79da1d31b43,https://i.scdn.co/image/ab67616d00001e02e95bf07ab14c630651322c35,https://i.scdn.co/image/ab67616d00001e024252171ad92636c7e3d86853,https://i.scdn.co/image/ab67616d00001e02982224fcb2162851f1315b50","0yTaOPkfNqatnSwaLby8U6,7fvR1o3KGJo6c88O6GtSNI,6swxj0Kz3uftYXdIrnmIEY,1yOEzokWXzaNJk73ujxlPi,0a9Rwt5iRRZ6KNyO60PXoW,6tKuUM65RFjYbwVKqMAMjw,297fLgo6LjFywGk33wuQzw,0F4aHTeOnqaO62ZvlUOGKJ,4HyWoDiB0WBli84AIZK8nn,43TJjpNBfw0qY6E87VeIxX,2VUSQpZEZRVfPt8NWas33D,1VrLRiJr8IRb1j8Xbg02QT,0onAk78OVYTxvv4C0aQKbT,1I4PYVYWsa22ELVcjCszrx,45HGPa6g6Kn7PBdzeEujUV"
MGMT,0SwO7SWeDHJijQ3XNS7xEE,rock,"https://i.scdn.co/image/ab67616d00001e02f99e62cb433b0704866af0a9,https://i.scdn.co/image/ab67616d00001e02b47d309281c66820b7137f5d,https://i.scdn.co/image/ab67616d00001e026b240080820ab1eb8193ccf1,https://i.scdn.co/image/ab67616d00001e02a38f4c1b8f53a2f792ffb561,https://i.scdn.co/image/ab67616d00001e028b32b139981e79f2ebe005eb,https://i.scdn.co/image/ab67616d00001e021457b045a398390c17587de0","40k9SQza14dxbpquDk1SOz,7GjVWG39IOj4viyWplJV4H,0a4MASgg8wxOyUeoOZzuhc,3HA1Ru1gEAgaxTywkJmBOL,6mm1Skz3JE6AXneya9Nyiv,3hL5hv0P0B0jK8T9XPadVR"
John Mayer,0hEurMDQu99nJRq8pTxO14,rock,"https://i.scdn.co/image/ab67616d00001e02779063301154e835a91a35e0,https://i.scdn.co/image/ab67616d00001e02c6bfaf942ed981d5c4c922e4,https://i.scdn.co/image/ab67616d00001e028e3ab1cbd76d15dc64450a13,https://i.scdn.co/image/ab67616d00001e023c6bbf44de57c6eb51818694,https://i.scdn.co/image/ab67616d00001e021e3dbe4453ed61633c472fbe,https://i.scdn.co/image/ab67616d00001e025b9c332f9f76cabc137e400f,https://i.scdn.co/image/ab67616d00001e027af5fdc5ef048a68db62b85f,https://i.scdn.co/image/ab67616d00001e02cade4f773a0452b80a9740a3,https://i.scdn.co/image/ab67616d00001e029fd5ead06cda1f0f0caa7e6d,https://i.scdn.co/image/ab67616d00001e02f248fce7e20ca4cf2d39eed6,https://i.scdn.co/image/ab67616d00001e02e76e0e74804c10bafcdf4222,https://i.scdn.co/image/ab67616d00001e024e11d5914304089ea0581a5d,https://i.scdn.co/image/ab67616d00001e021a4c7c7e6eeaee67c9e8ce71,https://i.scdn.co/image/ab67616d00001e02999ab84f7ab80c0d567f5296,https://i.scdn.co/image/ab67616d00001e028848d57cbfa7751e028f4dc9,https://i.scdn.co/image/ab67616d00001e0213b8932e94c65ca93bd9b0a7","2JmfwvRDitJlTUoLCkp61z,0jZFu2tihRJ65iYAo0oOtP,712VoD72K500yLhhgqCyVe,6S0BIiWtnqU0PtumXMpin0,1V5vQRMWTNGmqwxY8jMVou,4Dgxy95K9BWkDUvQPTaYBb,1Xsprdt1q9rOzTic7b9zYM,1QRIX6BuSGegYwiAZOv4R5,0u3x6X6FRE23fJEhPJoo6Q,1hC2L9ZBeCSUsh6w3xzqN7,5gsTckUr9I4z7uFHMheffb,4ZxNekqkeVlCYcNdD0mnD7,6WivmTXugLZLmAWnZhlz7g,31Q7DQ751hbCO98r1ODhGt,3yHOaiXecTJVUdn7mApZ48,5KMP6XLSrhsswEuN2A9VO2"
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,"https://i.scdn.co/image/ab67616d00001e02bbaaa8bf9aedb07135d2c6d3,https://i.scdn.co/image/ab67616d00001e028dabbbc97ad7194a38e90a21,https://i.scdn.co/image/ab67616d00001e0245643f5cf119cbc9d2811c22,https://i.scdn.co/image/ab67616d00001e02256aaad72501b877b3e85682,https://i.scdn.co/image/ab67616d00001e02a9be6a9b8b5831a4c431ab9f,https://i.scdn.co/image/ab67616d00001e02de3c04b5fc750b68899b20a9,https://i.scdn.co/image/ab67616d00001e024b88d5c1b3358cca2c94ec0b,https://i.scdn.co/image/ab67616d00001e020da53e8f58e59f28a79c10c7,https://i.scdn.co/image/ab67616d00001e0205a2f9af5f0eaed4835acf54,https://i.scdn.co/image/ab67616d00001e02863e0e305637100311c91aa7,https://i.scdn.co/image/ab67616d00001e026c7112082b63beefffe40151,https://i.scdn.co/image/ab67616d00001e02c8b444df094279e70d0ed856,https://i.scdn.co/image/ab67616d00001e029293c743fa542094336c5e12,https://i.scdn.co/image/ab67616d00001e02df55e326ed144ab4f5cecf95","6ofEQubaL265rIW6WnCU8y,0tzfI6NFJqcJkWb23R3lRZ,2ix8vWvvSp2Yo7rKMiWpkg,566osTxDsfrtdBxPDMGufx,3P17levwUPzmFfLYdAK3A7,5vkqYmiPBYLaalcmjujWxK,6zTAW5oRuOmxJuUHhcQope,5mzoI3VH0ZWk1pLFR6RoYy,1vdQ5t7iO2gC3OX7j2GFCt,1HrMmB5useeZ0F5lHrMvl0,6GjwtEZcfenmOf6l18N7T7,6dVIqQ8qmQ5GBnJ9shOYGE,35UJLpClj5EDrhpNIi4DFg,3gBVdu4a1MMJVMy6vwPEb8"
David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,rock,"https://i.scdn.co/image/ab67616d00001e025f2c61f3d6985899d3abc9d3,https://i.scdn.co/image/ab67616d00001e02dab5fdb2fb3b837d724fe7e0,https://i.scdn.co/image/ab67616d00001e0230a74f00fb4214a8edb45732,https://i.scdn.co/image/ab67616d00001e021de60b5752fc69003232d882,https://i.scdn.co/image/ab67616d00001e0270bca9136fa9a2fc25345321,https://i.scdn.co/image/ab67616d00001e02ab95e8f40ae2563798751b6f,https://i.scdn.co/image/ab67616d00001e02baf23e7edf368cc6529ecc86,https://i.scdn.co/image/ab67616d00001e027e9d16667c6c1e77a6ea9de8,https://i.scdn.co/image/ab67616d00001e023cfd876c0e5db6147394be77,https://i.scdn.co/image/ab67616d00001e020da3905eb844769136f34d45,https://i.scdn.co/image/ab67616d00001e02952e61a5644c08a47ff1e8e8,https://i.scdn.co/image/ab67616d00001e02658eea37cecb991df691fbf0,https://i.scdn.co/image/ab67616d00001e02cc94b4b8f82fbcd46518e76f,https://i.scdn.co/image/ab67616d00001e020c7c9f410291c87c2bc03d7b,https://i.scdn.co/image/ab67616d00001e02c1c9fb6ead90cd04f019f6c9,https://i.scdn.co/image/ab67616d00001e0229c0e49172299f83d09e7235,https://i.scdn.co/image/ab67616d00001e02a0185a52b3436eb9c9f861ce,https://i.scdn.co/image/ab67616d00001e02a50484641e183c7c87fe7cda,https://i.scdn.co/image/ab67616d00001e02f72245e903db4307226fdff6,https://i.scdn.co/image/ab67616d00001e020d91cf5368982a1e84bf9673","0NFcvZO9xMAnYhPn3sfhBp,0zL2nmuAvTxYOdQ5iqTTIV,05uqcnORTiDNi7AxDIwwxV,4pnC0csjiPwmrt3Z21tKc3,0cqnZacz49P3vjP6bq3cdj,5ScPukrNF9Omj4gJBZ0YbV,7B4qOISwglvyQKodBynWBd,70XmHr1rVtHfkWzWU5GbRE,7eMXWxMOHtAoliVQfVpdpl,2ePgm9LMao9MIx7VWmHQoA,1HKNlpKfSTZkALqVuR2BYC,2F90unPwyFwCT7khOMGT2o,6fg7kbar0InuDku7sv8xkB,6AzBSTH7yHgFMPQRrckpHO,4RwaHr4OuqNDN3jTmZCnnu,4SFBFUvZcwR4tSyDTXluOy,6frjpRu2P0fdF9xSS9stjY,0blyxTUATvmwqDcVM0dGt6,1m4J3FQcxlHIsPeYfCpbHA,5iZ09NPBTbpDziZcMrmjzb"
Weezer,3jOstUTkEu2JkjvRdBA5Gu,rock,"https://i.scdn.co/image/ab67616d00001e028ee3e0ea4b258f7ad5b6499c,https://i.scdn.co/image/ab67616d00001e0247a7b58f664585430ced451e,https://i.scdn.co/image/ab67616d00001e029d1f36cb287ab623b919b515,https://i.scdn.co/image/ab67616d00001e0223473d8f0c8669583307532e,https://i.scdn.co/image/ab67616d00001e02f04ed0e9d5af8b1b5f011b2f,https://i.scdn.co/image/ab67616d00001e02962ce52e166e5e1dd7c2f4a3,https://i.scdn.co/image/ab67616d00001e02ddcd1da0a70872406ebabb22,https://i.scdn.co/image/ab67616d00001e0283f257307f728d50e3566575,https://i.scdn.co/image/ab67616d00001e02ad75fe7b7a35bf519579de17,https://i.scdn.co/image/ab67616d00001e020466a6a8fe6f8c7bce812186,https://i.scdn.co/image/ab67616d00001e02a9def696688b8353ad8511ad,https://i.scdn.co/image/ab67616d00001e02583d37d9a9b85c975d62b7df,https://i.scdn.co/image/ab67616d00001e021e0dc5baaabda304b0ad1815,https://i.scdn.co/image/ab67616d00001e02f4f9accdc0fb8ddee29e32b7","4QIZtPbEAQTu1smtYyDHXz,0dL9rGQxUeIqpiUndXaQLl,49cHEhh4pSeWvV0HW3OYo6,65sHj9PvsbyD0uugGHjueN,3EwfQtjvyRAXsPWAKO5FDP,6StNTJJ7Yq3Hf121kLvPBz,4A7hGVYUwbgXaEPuVkRSGJ,3ZVWwCtmRDJv4GG0vWIwca,2wJ1m0RNk8CEDyPNFK6JDa,2UrDu0hfqfS83XjqGNnysd,4D8A8M0NJjEdQhusawyeDz,274YHaMmctXWht39Olh8ub,2OBSz5Nlto0Q5CtYPzPY7c,3jWhmYMAWw5NvHTTeiQtfl"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,rock,"https://i.scdn.co/image/ab67616d00001e02bfa99afb5ef0d26d5064b23b,https://i.scdn.co/image/ab67616d00001e02f07ef193e0bb6a238ea37f0a,https://i.scdn.co/image/ab67616d00001e02397d02cfe1aab2923f9d1697,https://i.scdn.co/image/ab67616d00001e026898a982ff3c6049ba52586c,https://i.scdn.co/image/ab67616d00001e020f35726025e0f025da4c688f,https://i.scdn.co/image/ab67616d00001e0213f2466b83507515291acce4","2xkZV2Hl1Omi8rk2D7t5lN,4WnkQO4xD9ljQooB3VIxCV,6Jx4cGhWHewTcfKDJKguBQ,1HQ61my1h3VWp2EBWKlp0n,3HFbH1loOUbqCyPsLuHLLh,2k8KgmDp9oHrmu0MIj4XDE"
Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,rock,"https://i.scdn.co/image/ab67616d00001e02fa940fede90be9d517045a9b,https://i.scdn.co/image/ab67616d00001e02f6fc74972d01824ba45617ae,https://i.scdn.co/image/ab67616d00001e02a4f8709e4e1338b89651e573,https://i.scdn.co/image/ab67616d00001e028be6c7e974cc6c9ac8d5be86,https://i.scdn.co/image/ab67616d00001e029b7a4a59ac03447db7491f37,https://i.scdn.co/image/ab67616d00001e0261834aa14b97a7d9c693134f,https://i.scdn.co/image/ab67616d00001e029f39192f9f8ca1c90847b3e5,https://i.scdn.co/image/ab67616d00001e023efcd243aaa5638f55318f91,https://i.scdn.co/image/ab67616d00001e02e1f18ad145decb952b8191d3,https://i.scdn.co/image/ab67616d00001e02c1926353baa3c1d17ad29d22","56jhCxU4IQs54Od4ariSaY,61MgZIlIkgU1Fb4P9MUV2g,6s22OUJ3b1y5NRQ3BPZLZw,4HirIvj3y4Ok3o2MCZtdfB,3tbpe74iBR23O8uiQlLrXC,4GLxEXWI3JiRKp6H7bfTIK,31q47gQszFt0CddSyMksgO,0i9mOB6mPGqwVvtJEXiwPG,7F76o5x7W6dgfmgcVDeBH0,7oIftk0P8cViwNpNEdCYl2"
